Dataset,Image Path,L Mean,L Std,A Mean,A Std,B Mean,B Std,Cluster Label
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1378_0_0_0_256_256.tif,162.35577392578125,41.281081591628286,21.21484375,9.99176372855296,236.6992950439453,41.2899270781182,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1515_0_0_0_256_256.tif,132.88815307617188,45.191300086929125,25.739471435546875,10.043961395367628,234.0013427734375,39.415085289673954,5
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1234_0_0_0_256_256.tif,164.24551391601562,38.4447162943642,24.226455688476562,12.229548713752893,227.30303955078125,66.88735461441023,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1030_0_0_0_256_256.tif,151.45982360839844,43.213435460117736,21.723037719726562,8.88814794281202,239.24685668945312,20.380811497637083,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-2502_0_0_0_256_256.tif,174.0423126220703,40.60487476024688,30.470993041992188,19.846592922650547,179.13092041015625,112.27364154455971,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-262_0_0_0_256_256.tif,164.2581329345703,26.46419140257627,18.027587890625,6.440798752211871,242.5536651611328,8.377318340601452,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-856_0_0_0_256_256.tif,165.71475219726562,36.08245552993783,20.440841674804688,8.466088938444589,239.7671356201172,20.11616853331805,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-541_0_0_0_256_256.tif,186.30413818359375,42.95581337888333,12.66644287109375,14.544195993683987,242.96920776367188,29.83413515491437,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1762_0_0_0_256_256.tif,97.01644897460938,37.241126780279195,28.425506591796875,6.868134359474233,229.76560974121094,9.449358859830557,5
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-877_0_0_0_256_256.tif,142.28260803222656,43.01221679605532,18.559707641601562,9.605800246540662,237.51007080078125,34.99323302181732,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1851_0_0_0_256_256.tif,165.9562530517578,29.50514863618529,20.067306518554688,3.984838573956257,233.27499389648438,7.8824176646323965,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-171_0_0_0_256_256.tif,226.216552734375,31.854868480796775,40.34172058105469,84.72958300643228,119.62696838378906,125.64914522171445,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-2350_0_0_0_256_256.tif,176.75460815429688,39.13309082777184,30.16339111328125,34.84732421234256,203.5666046142578,95.40561403841004,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-2690_0_0_0_256_256.tif,230.8478546142578,24.10249313133094,10.764450073242188,31.421839748497327,131.84005737304688,124.08240265870602,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1674_0_0_0_256_256.tif,157.63043212890625,35.81894657849323,24.166336059570312,5.336223127041793,233.44664001464844,9.44680460852095,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1272_0_0_0_256_256.tif,157.78977966308594,41.21679512473384,28.08123779296875,14.30696444812182,229.22337341308594,59.96010675277086,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1986_0_0_0_256_256.tif,121.5206298828125,29.116126836962025,28.625778198242188,6.142862498772972,236.17706298828125,15.619180244828682,5
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1157_0_0_0_256_256.tif,127.25677490234375,40.68264971149205,45.264923095703125,20.2786498316715,32.82867431640625,54.16539109821549,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1710_0_0_0_256_256.tif,135.34458923339844,31.569194820345867,23.650299072265625,2.771251212824131,226.7184600830078,7.94407014910676,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-2198_0_0_0_256_256.tif,169.63882446289062,46.078689107102974,18.486038208007812,11.87311432972511,238.4488525390625,34.700806972500054,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-716_0_0_0_256_256.tif,178.19149780273438,34.47139775114609,19.49664306640625,5.311551014554562,230.4789581298828,13.279006579401779,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-2116_0_0_0_256_256.tif,138.47064208984375,41.57478552773982,16.34381103515625,18.89212784880778,232.65615844726562,39.94836256554521,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-2130_0_0_0_256_256.tif,182.21047973632812,24.962178006915874,10.956344604492188,7.726392761810867,241.60911560058594,30.568481038394648,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-2172_0_0_0_256_256.tif,145.42649841308594,38.53295438124099,38.28973388671875,13.713047676914858,163.9586944580078,116.27829122113165,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-982_0_0_0_256_256.tif,139.2093048095703,36.502256969732514,30.643936157226562,6.646780522793702,224.6250762939453,63.804234880104445,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1518_0_0_0_256_256.tif,90.68925476074219,33.707995841653464,38.13348388671875,10.091860403684507,197.6444549560547,100.40357926853824,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-519_0_0_0_256_256.tif,184.52200317382812,36.74734763016957,16.12274169921875,13.006826319699197,243.17860412597656,30.22110608955511,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-611_0_0_0_256_256.tif,179.24459838867188,52.585985825796186,19.395004272460938,23.105447130034925,235.6150665283203,53.285898389851624,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1497_0_0_0_256_256.tif,168.9010772705078,20.15987721872963,34.58467102050781,4.4569681889628505,237.67227172851562,4.947427242389901,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-550_0_0_0_256_256.tif,193.6092987060547,32.9665147284883,12.060577392578125,16.90470453624178,234.6840057373047,54.556724926099406,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1750_0_0_0_256_256.tif,154.6378936767578,37.589033275541546,29.733261108398438,18.751922157918553,225.86224365234375,36.438933478385394,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1627_0_0_0_256_256.tif,148.90980529785156,41.21211081325802,28.805831909179688,6.971922242357825,223.9578094482422,10.347294479157199,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1784_0_0_0_256_256.tif,177.55223083496094,29.873119652946432,17.94512939453125,5.305965485586353,235.73202514648438,10.344717537611233,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-271_0_0_0_256_256.tif,167.71835327148438,45.27367871024186,15.518600463867188,7.290556315933017,242.7073974609375,19.045331605696212,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1320_0_0_0_256_256.tif,145.78652954101562,25.27438704151059,25.540908813476562,6.81299086564676,242.46734619140625,15.29330455452759,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1170_0_0_0_256_256.tif,118.85971069335938,44.12800396516372,21.175399780273438,7.214782184028737,236.52613830566406,17.883722580651696,5
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-142_0_0_0_256_256.tif,178.5584259033203,32.806395518284276,26.698471069335938,13.282091245646656,241.4047393798828,46.545985183402784,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-2364_0_0_0_256_256.tif,214.98892211914062,30.95518551217317,9.22247314453125,7.298058846469031,241.60052490234375,36.34684995872054,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1248_0_0_0_256_256.tif,234.28768920898438,13.824355014236973,4.2705535888671875,21.00515313794033,93.32084655761719,121.92112799932613,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1215_0_0_0_256_256.tif,116.0540771484375,46.027994734670216,22.221603393554688,7.561427171929565,233.15281677246094,31.092096311833462,5
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-398_0_0_0_256_256.tif,185.705810546875,29.98068277288829,18.786666870117188,8.790633878201117,245.56796264648438,25.904266552248355,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1842_0_0_0_256_256.tif,136.72964477539062,41.889642934168535,23.432174682617188,5.299361217747443,226.9916534423828,14.487402572203118,5
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-352_0_0_0_256_256.tif,163.35826110839844,29.157423679798054,16.661483764648438,8.190517671798053,240.92294311523438,13.555393793925177,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-304_0_0_0_256_256.tif,192.10667419433594,25.706624132755866,19.116439819335938,10.50485585708073,248.14199829101562,21.632682913366768,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-2236_0_0_0_256_256.tif,158.5803985595703,47.04171920372311,23.02154541015625,13.531164058776893,234.4136962890625,49.997390353377384,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1409_0_0_0_256_256.tif,153.07546997070312,34.19068142955777,29.92047119140625,9.015609341009482,239.93666076660156,43.280227255311345,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-498_0_0_0_256_256.tif,173.9739227294922,41.70887941261244,14.597885131835938,11.113401434762636,240.80931091308594,33.210185361120516,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-814_0_0_0_256_256.tif,173.5656280517578,42.41914984156434,23.271820068359375,12.923220978601474,228.48728942871094,62.84963209484207,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-2107_0_0_0_256_256.tif,146.7747039794922,36.58076435678697,18.527908325195312,7.910771538254845,237.3936309814453,20.37663346805028,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-859_0_0_0_256_256.tif,178.7963409423828,22.948999255119876,26.793502807617188,7.090284371526175,244.63002014160156,31.78999659227721,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1789_0_0_0_256_256.tif,181.23147583007812,31.082163187316617,17.261993408203125,5.80497608896981,236.39669799804688,15.482214116221655,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-444_0_0_0_256_256.tif,166.97119140625,29.148760910100844,28.481369018554688,8.611461907106483,231.54244995117188,62.002045862743174,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1278_0_0_0_256_256.tif,159.25650024414062,44.30259350332494,27.493423461914062,15.601351814148488,226.0263214111328,65.52612547716771,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-929_0_0_0_256_256.tif,152.8243865966797,53.9870346703359,29.64996337890625,36.864466550346656,214.629638671875,76.91903061637733,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-722_0_0_0_256_256.tif,175.82321166992188,32.7641095305176,19.594100952148438,14.527380869005553,242.7331085205078,32.21724979105615,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1251_0_0_0_256_256.tif,138.78599548339844,49.78674578588874,29.350357055664062,12.849345869132836,212.44334411621094,82.6300451391073,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1750_0_0_0_256_256.tif,222.2576904296875,39.682446952408675,10.846878051757812,37.84502822317499,202.33389282226562,95.86212014053882,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-872_0_0_0_256_256.tif,160.05250549316406,50.28718372805505,24.034805297851562,15.818734300677193,228.64601135253906,64.89455897411351,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-2014_0_0_0_256_256.tif,148.08184814453125,37.939568294659644,29.060379028320312,6.940007025399004,231.13661193847656,13.46021081887714,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1297_0_0_0_256_256.tif,147.06082153320312,63.7523264220799,26.177932739257812,17.290358118361766,198.41134643554688,95.48719445481761,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1622_0_0_0_256_256.tif,131.3143768310547,40.14400042184671,25.410903930664062,5.207905567143884,237.33242797851562,25.36327485009619,5
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-2319_0_0_0_256_256.tif,139.24142456054688,25.123192620431098,51.42582702636719,7.4557117714152525,68.87557983398438,105.77799133802388,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-143_0_0_0_256_256.tif,185.63572692871094,22.22810734037421,25.03955078125,6.725509277544946,247.58447265625,30.054116422395335,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-587_0_0_0_256_256.tif,198.53567504882812,33.65265697214756,15.187164306640625,15.52736008382334,236.50503540039062,56.386778735777035,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-353_0_0_0_256_256.tif,188.95648193359375,32.92566745147563,20.665237426757812,33.29031993944972,230.89346313476562,62.090863514894465,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-2272_0_0_0_256_256.tif,191.38954162597656,48.252365511581225,20.950820922851562,17.750796231244827,224.23294067382812,74.73092111158168,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1865_0_0_0_256_256.tif,156.91952514648438,37.618819647472264,22.150619506835938,4.255680076047577,233.38421630859375,10.504904506817338,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1714_0_0_0_256_256.tif,150.7457733154297,33.77775852488889,22.745681762695312,5.553025691359693,230.226318359375,8.713490417399681,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-2339_0_0_0_256_256.tif,186.27218627929688,31.233285261606376,20.12432861328125,5.5528810057733935,237.71954345703125,11.96271138815997,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-670_0_0_0_256_256.tif,148.0192108154297,47.965062907586706,23.283843994140625,14.106950112398819,236.3874969482422,42.06407917838979,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-2210_0_0_0_256_256.tif,177.23622131347656,56.27890696819728,23.82574462890625,24.034203635482015,195.72860717773438,99.82078415688683,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1944_0_0_0_256_256.tif,161.9775848388672,45.39558588022831,25.6463623046875,5.743184029139536,226.94418334960938,12.621755548053544,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1563_0_0_0_256_256.tif,123.36030578613281,77.67997420198306,20.450485229492188,19.679698868506087,213.95936584472656,73.67421154574976,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1924_0_0_0_256_256.tif,218.25794982910156,40.49621156622828,14.202316284179688,23.344210982753058,9.92333984375,39.15709383664935,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-780_0_0_0_256_256.tif,155.5315704345703,49.51118553718842,15.898269653320312,8.32589378143912,238.0634765625,28.294771332168157,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-2487_0_0_0_256_256.tif,193.8806915283203,49.88483167639378,13.088943481445312,15.626843908996205,225.2837371826172,58.5184785929977,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-2495_0_0_0_256_256.tif,136.55455017089844,44.38360924530792,28.36419677734375,7.87229592180193,128.58421325683594,122.73439136267567,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-2260_0_0_0_256_256.tif,150.48739624023438,32.53017998259351,31.457992553710938,17.189776284591375,237.43930053710938,34.957530502972034,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1725_0_0_0_256_256.tif,208.27980041503906,46.56555318150762,14.078567504882812,36.751550853141474,197.7303466796875,95.23938383170842,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1187_0_0_0_256_256.tif,158.03965759277344,51.890529127103385,19.51568603515625,14.291047456207215,231.46292114257812,39.45609091156413,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-2232_0_0_0_256_256.tif,146.29266357421875,28.58288747111849,28.161346435546875,6.637250892335956,240.12200927734375,36.89744302089757,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-67_0_0_0_256_256.tif,176.5556182861328,49.821991367694004,17.148178100585938,6.462892740991562,233.0004425048828,58.7156678207047,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1130_0_0_0_256_256.tif,153.6395721435547,30.34973785277194,45.01551818847656,9.43740397464011,88.46029663085938,117.35867788831493,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-815_0_0_0_256_256.tif,224.79161071777344,34.142153728013795,8.446029663085938,11.685399880065306,228.28123474121094,72.27461784865936,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1258_0_0_0_256_256.tif,127.84187316894531,49.343109004030346,33.782073974609375,12.555287631323703,203.8120880126953,90.95174015839339,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1459_0_0_0_256_256.tif,146.12940979003906,15.75737068064894,28.875946044921875,5.89365161975643,244.27682495117188,4.908482277514539,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1802_0_0_0_256_256.tif,157.44940185546875,42.226635894173455,28.20849609375,5.966488534605467,226.0407257080078,11.170725125951261,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-2110_0_0_0_256_256.tif,231.32806396484375,34.441707873194545,16.821884155273438,57.18378065060786,60.475494384765625,106.31123311962041,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-886_0_0_0_256_256.tif,180.9375762939453,33.123649742301176,27.23388671875,14.589066654534436,98.78604125976562,121.07052699889552,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1769_0_0_0_256_256.tif,209.32009887695312,23.345521656958876,12.785995483398438,4.512149239903662,241.2052459716797,22.86514227795038,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-844_0_0_0_256_256.tif,187.5081329345703,45.47806291297281,14.628341674804688,6.635071802819532,234.74319458007812,27.88228822268609,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1521_0_0_0_256_256.tif,77.58056640625,27.92735802385997,39.171112060546875,9.165455348042133,119.24168395996094,123.20939025810748,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-2090_0_0_0_256_256.tif,180.1951446533203,42.40641251333109,17.708175659179688,23.40859280465496,238.8268585205078,37.411029785232536,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1128_0_0_0_256_256.tif,167.7674102783203,30.937330737303416,35.07682800292969,12.382120058398037,236.3645782470703,56.29012784871095,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-2483_0_0_0_256_256.tif,208.96632385253906,29.271060157070668,14.0693359375,8.69803814527156,240.54864501953125,31.489517870441524,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1297_0_0_0_256_256.tif,155.43174743652344,47.63281805893933,27.587570190429688,12.037680552855997,242.4620361328125,19.65680640991755,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-2043_0_0_0_256_256.tif,191.35079956054688,31.416927483294508,14.317047119140625,4.835209196089426,240.12997436523438,7.738856891091098,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-470_0_0_0_256_256.tif,201.1601104736328,29.99159401702636,13.541305541992188,24.30634116048759,236.5,54.86110613902052,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1575_0_0_0_256_256.tif,107.52915954589844,16.693937065014012,45.15419006347656,4.504746217696234,81.53248596191406,114.73807364507813,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-2383_0_0_0_256_256.tif,189.4889373779297,39.257510489276555,34.745452880859375,52.8079948564076,178.71881103515625,112.42402479117406,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1979_0_0_0_256_256.tif,149.9512481689453,40.39284538858481,19.881393432617188,3.86900815560658,238.60348510742188,7.56371875268054,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-589_0_0_0_256_256.tif,220.40345764160156,32.02039287616766,7.7592010498046875,17.75403600740148,192.76478576660156,107.19056083718193,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-966_0_0_0_256_256.tif,122.40365600585938,61.78659217397788,24.834518432617188,18.40229704757598,233.01283264160156,37.48519161712173,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-2147_0_0_0_256_256.tif,137.59194946289062,45.714950712388585,34.7530517578125,14.597270736421903,235.44033813476562,34.34725947481963,5
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-475_0_0_0_256_256.tif,174.6819305419922,40.43282612404802,20.620361328125,8.506794258184607,242.74656677246094,35.69353881143419,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1266_0_0_0_256_256.tif,146.27838134765625,40.00296642951888,21.296340942382812,9.613054874161548,237.0576934814453,34.22772268851217,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-237_0_0_0_256_256.tif,227.51600646972656,29.23212824817801,5.9990081787109375,14.850577652369754,237.36180114746094,61.20311631552313,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1719_0_0_0_256_256.tif,171.9156036376953,23.209530038384287,25.7789306640625,6.986691655018268,245.43496704101562,32.321238965168746,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-403_0_0_0_256_256.tif,199.0312957763672,32.57392171914831,15.549789428710938,19.221953944498704,246.5479278564453,29.155027297859558,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-2642_0_0_0_256_256.tif,193.79592895507812,46.44892962448734,15.600357055664062,15.247573385139242,228.58883666992188,44.95654382190997,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-491_0_0_0_256_256.tif,162.22906494140625,38.20550168290507,14.793075561523438,5.36192669087191,240.62496948242188,19.452485125308236,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-470_0_0_0_256_256.tif,162.34197998046875,38.83316458914225,20.436843872070312,6.770678004413031,238.27317810058594,40.15201679498618,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-875_0_0_0_256_256.tif,147.86209106445312,44.17581934516781,17.923843383789062,11.798256918185102,235.63674926757812,42.75921111394638,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1042_0_0_0_256_256.tif,133.2801513671875,41.95715152146827,33.16148376464844,19.05458260325281,229.63668823242188,55.898390759667464,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-674_0_0_0_256_256.tif,177.54989624023438,32.88026921834841,14.217086791992188,5.034058359216782,243.8158721923828,20.918290486024155,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-16_0_0_0_256_256.tif,190.94998168945312,26.46962452205418,14.254302978515625,11.237900249450627,244.2870330810547,30.55544048026468,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-896_0_0_0_256_256.tif,155.1331329345703,39.84711907767835,23.109542846679688,8.652295774330598,240.6359405517578,20.966354631028352,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1382_0_0_0_256_256.tif,144.38658142089844,50.69491894780336,26.462570190429688,17.130650025565814,207.20054626464844,86.67593425188416,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-1616_0_0_0_256_256.tif,210.23046875,22.43786212767053,9.254348754882812,17.172829881234918,196.55372619628906,102.28415941892884,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1740_0_0_0_256_256.tif,122.96388244628906,49.51065927579314,26.046142578125,8.360003321198667,235.4840545654297,25.85511652324577,5
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-2246_0_0_0_256_256.tif,53.08714294433594,33.38744595416972,20.778839111328125,5.1885036651424725,227.8239288330078,5.950447584745407,5
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1972_0_0_0_256_256.tif,246.2091064453125,19.055361914889453,12.598373413085938,55.162080819328075,6.0264892578125,34.23856447193015,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-486_0_0_0_256_256.tif,186.986083984375,45.45177029872289,14.86865234375,20.57139746806938,240.95494079589844,40.97502267501423,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-1104_0_0_0_256_256.tif,157.35585021972656,27.865541563584635,37.32228088378906,8.160463943619149,153.07106018066406,119.77219970797584,1
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-983_0_0_0_256_256.tif,140.62445068359375,43.618066446410104,18.356826782226562,5.791018728521554,236.6282958984375,37.63623432487082,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-797_0_0_0_256_256.tif,196.66357421875,28.43021736793867,22.025192260742188,7.356865166729917,234.91453552246094,39.599241013133614,3
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-289_0_0_0_256_256.tif,172.19155883789062,41.25193997908217,13.954681396484375,6.392596210622568,241.68043518066406,27.299805188161955,2
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/3-803_0_0_0_256_256.tif,186.582275390625,53.80159598484005,14.947341918945312,11.33989910542533,224.1687469482422,55.10442258217502,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-2129_0_0_0_256_256.tif,165.95144653320312,63.445354768736095,73.79071044921875,93.03197835011086,232.94139099121094,50.571075562166584,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/1-249_0_0_0_256_256.tif,145.6630096435547,55.71529557938903,19.159255981445312,14.1273800870223,237.0598907470703,30.728937128362332,4
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1355_0_0_0_256_256.tif,210.778076171875,36.53269024254139,16.870895385742188,27.553957808447596,218.19923400878906,82.49088820582853,0
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-1983_0_0_0_256_256.tif,119.88778686523438,31.474562964063413,30.705276489257812,6.0979382834735,236.10952758789062,13.763911093164534,5
pannuke,/nfs/datasets/public/ProcessedHistology/PanNuke/inputs/original/2-828_0_0_0_256_256.tif,147.31105041503906,58.572045750645174,19.543533325195312,10.85887602792443,216.64569091796875,73.23549791774435,1
